0.0000000,,0.0005000,,0.0010000,,0.0020000,,0.0050000,,0.0100000,,0.0200000,,0.0400000,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
,,0.452035366,0.983685964,0.332964306,0.96023927,0.539752485,0.995405146,,,,,,,,
,,0.477551598,0.987984718,0.349677283,0.964147389,0.572764579,0.998528208,,,,,,,,
,,0.506383488,0.991499551,0.367229159,0.968055508,0.602854764,1,,,,,,,,
,,0.539752485,0.995405146,0.386521541,0.972354893,1,1,,,,,,,,
,,0.572764579,0.998528208,0.408339687,0.976262002,,,,,,,,,,
,,0.602854764,1,0.430110858,0.980561261,,,,,,,,,,
,,1,1,0.452035366,0.983685964,,,,,,,,,,
,,,,0.477551598,0.987984718,,,,,,,,,,
,,,,0.506383488,0.991499551,,,,,,,,,,
,,,,0.539752485,0.995405146,,,,,,,,,,
,,,,0.572764579,0.998528208,,,,,,,,,,
,,,,0.602854764,1,,,,,,,,,,
,,,,1,1,,,,,,,,,,
